"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"10/17/1993","38","NO2","Burbank","06-037-1002","AQS"
"10/18/1993","68","NO2","Azusa","06-037-0002","AQS"
"10/19/1993","103","NO2","West Los Angeles","06-037-0113","AQS"
"10/20/1993","106","NO2","Azusa","06-037-0002","AQS"
"10/21/1993","114","NO2","Azusa","06-037-0002","AQS"
"10/22/1993","120","NO2","Long Beach (North)","06-037-4002","AQS"
"10/23/1993","112","NO2","","06-037-1601","AQS"
"10/24/1993","136","Ozone","Glendora","06-037-0016","AQS"
"10/25/1993","112","NO2","Azusa","06-037-0002","AQS"
"10/26/1993","124","NO2","","06-037-1601","AQS"
"10/27/1993","100","NO2","Lynwood","06-037-1301","AQS"
"10/28/1993","112","NO2","Hawthorne","06-037-5001","AQS"
"10/29/1993","105","NO2","Azusa","06-037-0002","AQS"
"10/30/1993","103","NO2","Lynwood","06-037-1301","AQS"
"10/31/1993","103","NO2","Azusa","06-037-0002","AQS"
"11/01/1993","108","NO2","Pomona","06-037-1701","AQS"
"11/02/1993","143","CO","Lynwood","06-037-1301","AQS"
"11/03/1993","159","CO","Lynwood","06-037-1301","AQS"
"11/04/1993","106","CO","Lynwood","06-037-1301","AQS"
"11/05/1993","105","NO2","Azusa","06-037-0002","AQS"
"11/06/1993","110","NO2","Pomona","06-037-1701","AQS"
"11/07/1993","122","Ozone","West Los Angeles","06-037-0113","AQS"
"11/08/1993","108","Ozone","Glendora","06-037-0016","AQS"
"11/09/1993","120","NO2","Pomona","06-037-1701","AQS"
"11/10/1993","103","NO2","Pomona","06-037-1701","AQS"
"11/11/1993","47","NO2","Burbank","06-037-1002","AQS"
"11/12/1993","47","NO2","Lynwood","06-037-1301","AQS"
"11/13/1993","57","NO2","Hawthorne","06-037-5001","AQS"
"11/14/1993","57","NO2","Hawthorne","06-037-5001","AQS"
"11/15/1993","75","PM10","Los Angeles-North Main Street","06-037-1103","AQS"
"11/16/1993","100","NO2","Long Beach (North)","06-037-4002","AQS"
"11/17/1993","105","NO2","Azusa","06-037-0002","AQS"
"11/18/1993","110","NO2","","06-037-1601","AQS"
"11/19/1993","126","CO","Lynwood","06-037-1301","AQS"
"11/20/1993","128","CO","Lynwood","06-037-1301","AQS"
"11/21/1993","100","NO2","Lynwood","06-037-1301","AQS"
"11/22/1993","105","NO2","Long Beach (North)","06-037-4002","AQS"
"11/23/1993","57","NO2","Pomona","06-037-1701","AQS"
"11/24/1993","89","NO2","","06-037-1601","AQS"
"11/25/1993","79","NO2","","06-037-1601","AQS"
"11/26/1993","79","NO2","","06-037-1601","AQS"
"11/27/1993","70","CO","Lynwood","06-037-1301","AQS"
"11/28/1993","89","NO2","","06-037-1601","AQS"
"11/29/1993","103","NO2","","06-037-1601","AQS"
"11/30/1993","68","NO2","","06-037-1601","AQS"
"12/01/1993","100","NO2","","06-037-1601","AQS"
"12/02/1993","165","CO","Lynwood","06-037-1301","AQS"
"12/03/1993","186","CO","Lynwood","06-037-1301","AQS"
"12/04/1993","145","CO","Lynwood","06-037-1301","AQS"
"12/05/1993","153","CO","Lynwood","06-037-1301","AQS"
"12/06/1993","100","NO2","Azusa","06-037-0002","AQS"
"12/07/1993","103","NO2","Azusa","06-037-0002","AQS"
"12/08/1993","108","NO2","","06-037-1601","AQS"
"12/09/1993","100","NO2","","06-037-1601","AQS"
"12/10/1993","112","NO2","Glendora","06-037-0016","AQS"
"12/11/1993","82","CO","Reseda","06-037-1201","AQS"
"12/12/1993","82","CO","Lynwood","06-037-1301","AQS"
"12/13/1993","100","NO2","","06-037-1601","AQS"
"12/14/1993","100","NO2","Hawthorne","06-037-5001","AQS"
"12/15/1993","79","NO2","Long Beach (North)","06-037-4002","AQS"
"12/16/1993","80","CO","Lynwood","06-037-1301","AQS"
"12/17/1993","79","CO","Lynwood","06-037-1301","AQS"
"12/18/1993","81","CO","Reseda","06-037-1201","AQS"
"12/19/1993","75","CO","Lynwood","06-037-1301","AQS"
"12/20/1993","79","CO","Lynwood","06-037-1301","AQS"
"12/21/1993","106","CO","Lynwood","06-037-1301","AQS"
"12/22/1993","135","CO","Lynwood","06-037-1301","AQS"
"12/23/1993","108","NO2","Hawthorne","06-037-5001","AQS"
"12/24/1993","158","CO","Lynwood","06-037-1301","AQS"
"12/25/1993","173","CO","Lynwood","06-037-1301","AQS"
"12/26/1993","82","CO","Lynwood","06-037-1301","AQS"
"12/27/1993","103","NO2","Hawthorne","06-037-5001","AQS"
"12/28/1993","103","NO2","","06-037-2401","AQS"
"12/29/1993","136","CO","Lynwood","06-037-1301","AQS"
"12/30/1993","143","CO","Lynwood","06-037-1301","AQS"
"12/31/1993","135","CO","Lynwood","06-037-1301","AQS"
"01/01/1994","204","CO","Lynwood","06-037-1301","AQS"
"01/02/1994","159","CO","Lynwood","06-037-1301","AQS"
"01/03/1994","109","NO2","Long Beach (North)","06-037-4002","AQS"
"01/04/1994","180","CO","Lynwood","06-037-1301","AQS"
"01/05/1994","123","CO","Burbank","06-037-1002","AQS"
"01/06/1994","102","NO2","Hawthorne","06-037-5001","AQS"
"01/07/1994","82","CO","Lynwood","06-037-1301","AQS"
"01/08/1994","74","NO2","Pomona","06-037-1701","AQS"
"01/09/1994","74","NO2","Pomona","06-037-1701","AQS"
"01/10/1994","104","NO2","Hawthorne","06-037-5001","AQS"
"01/11/1994","86","NO2","Burbank","06-037-1002","AQS"
"01/12/1994","128","CO","Hawthorne","06-037-5001","AQS"
"01/13/1994","198","CO","Lynwood","06-037-1301","AQS"
"01/14/1994","205","CO","Lynwood","06-037-1301","AQS"
"01/15/1994","116","CO","Lynwood","06-037-1301","AQS"
"01/16/1994","112","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/17/1994","148","CO","Lynwood","06-037-1301","AQS"
"01/18/1994","120","NO2","Long Beach (North)","06-037-4002","AQS"
"01/19/1994","116","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/20/1994","121","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/21/1994","129","NO2","","06-037-1601","AQS"
"01/22/1994","173","CO","Lynwood","06-037-1301","AQS"
"01/23/1994","89","NO2","Pomona","06-037-1701","AQS"
"01/24/1994","52","NO2","Lynwood","06-037-1301","AQS"
"01/25/1994","53","NO2","Lynwood","06-037-1301","AQS"
"01/26/1994","58","NO2","Pomona","06-037-1701","AQS"
"01/27/1994","62","CO","Lynwood","06-037-1301","AQS"
"01/28/1994","84","NO2","Lynwood","06-037-1301","AQS"
"01/29/1994","85","NO2","Lynwood","06-037-1301","AQS"
"01/30/1994","87","CO","Lynwood","06-037-1301","AQS"
"01/31/1994","69","CO","Hawthorne","06-037-5001","AQS"
"02/01/1994","89","NO2","Lynwood","06-037-1301","AQS"
"02/02/1994","72","NO2","Pasadena","06-037-2005","AQS"
"02/03/1994","102","NO2","Lynwood","06-037-1301","AQS"
"02/04/1994","48","NO2","","06-037-6002","AQS"
"02/05/1994","55","CO","Lynwood","06-037-1301","AQS"
"02/06/1994","63","CO","Lynwood","06-037-1301","AQS"
"02/07/1994","42","NO2","Hawthorne","06-037-5001","AQS"
"02/08/1994","51","CO","Lynwood","06-037-1301","AQS"
"02/09/1994","73","NO2","","06-037-6002","AQS"
"02/10/1994","95","NO2","Lynwood","06-037-1301","AQS"
"02/11/1994","63","CO","Lynwood","06-037-1301","AQS"
"02/12/1994","96","CO","Lynwood","06-037-1301","AQS"
"02/13/1994","99","CO","Lynwood","06-037-1301","AQS"
"02/14/1994","104","NO2","","06-037-1601","AQS"
"02/15/1994","115","NO2","","06-037-1601","AQS"
"02/16/1994","112","NO2","West Los Angeles","06-037-0113","AQS"
"02/17/1994","70","NO2","Azusa","06-037-0002","AQS"
"02/18/1994","55","NO2","","06-037-1601","AQS"
"02/19/1994","42","NO2","Hawthorne","06-037-5001","AQS"
"02/20/1994","44","NO2","Pomona","06-037-1701","AQS"
"02/21/1994","52","NO2","","06-037-6002","AQS"
"02/22/1994","66","NO2","Pomona","06-037-1701","AQS"
"02/23/1994","89","NO2","Lynwood","06-037-1301","AQS"
"02/24/1994","106","NO2","Azusa","06-037-0002","AQS"
"02/25/1994","110","NO2","West Los Angeles","06-037-0113","AQS"
"02/26/1994","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"02/27/1994","68","NO2","Azusa","06-037-0002","AQS"
"02/28/1994","83","NO2","Lynwood","06-037-1301","AQS"
"03/01/1994","102","NO2","West Los Angeles","06-037-0113","AQS"
"03/02/1994","104","NO2","Hawthorne","06-037-5001","AQS"
"03/03/1994","110","NO2","Burbank","06-037-1002","AQS"
"03/04/1994","103","NO2","Burbank","06-037-1002","AQS"
"03/05/1994","61","NO2","Lynwood","06-037-1301","AQS"
"03/06/1994","50","NO2","Lynwood","06-037-1301","AQS"
"03/07/1994","58","NO2","Burbank","06-037-1002","AQS"
"03/08/1994","58","NO2","Lynwood","06-037-1301","AQS"
"03/09/1994","74","NO2","Pomona","06-037-1701","AQS"
"03/10/1994","80","NO2","Glendora","06-037-0016","AQS"
"03/11/1994","57","NO2","Hawthorne","06-037-5001","AQS"
"03/12/1994","70","NO2","Pomona","06-037-1701","AQS"
"03/13/1994","89","NO2","Lynwood","06-037-1301","AQS"
"03/14/1994","107","NO2","Lynwood","06-037-1301","AQS"
"03/15/1994","98","NO2","Lynwood","06-037-1301","AQS"
"03/16/1994","102","NO2","Azusa","06-037-0002","AQS"
"03/17/1994","102","NO2","","06-037-1601","AQS"
"03/18/1994","76","NO2","","06-037-6002","AQS"
"03/19/1994","41","NO2","Azusa","06-037-0002","AQS"
"03/20/1994","52","NO2","Lynwood","06-037-1301","AQS"
"03/21/1994","71","NO2","Lynwood","06-037-1301","AQS"
"03/22/1994","49","NO2","Lynwood","06-037-1301","AQS"
"03/23/1994","62","NO2","Lynwood","06-037-1301","AQS"
"03/24/1994","49","NO2","Reseda","06-037-1201","AQS"
"03/25/1994","51","NO2","Lynwood","06-037-1301","AQS"
"03/26/1994","58","NO2","Lynwood","06-037-1301","AQS"
"03/27/1994","112","Ozone","Reseda","06-037-1201","AQS"
"03/28/1994","104","NO2","Pomona","06-037-1701","AQS"
"03/29/1994","115","Ozone","Glendora","06-037-0016","AQS"
"03/30/1994","115","Ozone","Reseda","06-037-1201","AQS"
"03/31/1994","164","Ozone","Glendora","06-037-0016","AQS"
"04/01/1994","151","Ozone","West Los Angeles","06-037-0113","AQS"
"04/02/1994","213","Ozone","Glendora","06-037-0016","AQS"
"04/03/1994","154","Ozone","Glendora","06-037-0016","AQS"
"04/04/1994","90","Ozone","Glendora","06-037-0016","AQS"
"04/05/1994","80","Ozone","Glendora","06-037-0016","AQS"
"04/06/1994","68","NO2","Reseda","06-037-1201","AQS"
"04/07/1994","51","NO2","Burbank","06-037-1002","AQS"
"04/08/1994","42","Ozone","Reseda","06-037-1201","AQS"
"04/09/1994","46","NO2","Lynwood","06-037-1301","AQS"
"04/10/1994","80","Ozone","Glendora","06-037-0016","AQS"
"04/11/1994","81","NO2","Burbank","06-037-1002","AQS"
"04/12/1994","103","NO2","Long Beach (North)","06-037-4002","AQS"
"04/13/1994","102","NO2","Burbank","06-037-1002","AQS"
"04/14/1994","64","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"04/15/1994","136","Ozone","Reseda","06-037-1201","AQS"
"04/16/1994","172","Ozone","Reseda","06-037-1201","AQS"
"04/17/1994","212","Ozone","Glendora","06-037-0016","AQS"
"04/18/1994","197","Ozone","Reseda","06-037-1201","AQS"
"04/19/1994","161","Ozone","Reseda","06-037-1201","AQS"
"04/20/1994","154","Ozone","","06-037-6002","AQS"
"04/21/1994","150","Ozone","","06-037-6002","AQS"
"04/22/1994","71","Ozone","","06-037-6002","AQS"
"04/23/1994","52","NO2","","06-037-6002","AQS"
"04/24/1994","48","NO2","Lynwood","06-037-1301","AQS"
"04/25/1994","46","NO2","Burbank","06-037-1002","AQS"
"04/26/1994","55","NO2","Lynwood","06-037-1301","AQS"
"04/27/1994","53","NO2","Lynwood","06-037-1301","AQS"
"04/28/1994","68","NO2","Lynwood","06-037-1301","AQS"
"04/29/1994","72","NO2","Burbank","06-037-1002","AQS"
"04/30/1994","97","Ozone","","06-037-6002","AQS"
"05/01/1994","84","Ozone","Glendora","06-037-0016","AQS"
"05/02/1994","164","Ozone","","06-037-6002","AQS"
"05/03/1994","166","Ozone","","06-037-6002","AQS"
"05/04/1994","169","Ozone","","06-037-6002","AQS"
"05/05/1994","80","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"05/06/1994","42","NO2","Lynwood","06-037-1301","AQS"
"05/07/1994","48","CO","Lynwood","06-037-1301","AQS"
"05/08/1994","58","Ozone","Pasadena","06-037-2005","AQS"
"05/09/1994","67","Ozone","","06-037-6002","AQS"
"05/10/1994","143","Ozone","","06-037-6002","AQS"
"05/11/1994","154","Ozone","","06-037-6002","AQS"
"05/12/1994","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"05/13/1994","97","Ozone","","06-037-6002","AQS"
"05/14/1994","212","Ozone","","06-037-6002","AQS"
"05/15/1994","143","Ozone","","06-037-6002","AQS"
"05/16/1994","50","NO2","Lynwood","06-037-1301","AQS"
"05/17/1994","44","NO2","Lynwood","06-037-1301","AQS"
"05/18/1994","50","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"05/19/1994","49","NO2","Lynwood","06-037-1301","AQS"
"05/20/1994","97","Ozone","Glendora","06-037-0016","AQS"
"05/21/1994","174","Ozone","Glendora","06-037-0016","AQS"
"05/22/1994","164","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"05/23/1994","164","Ozone","","06-037-6002","AQS"
"05/24/1994","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"05/25/1994","67","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"05/26/1994","67","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"05/27/1994","201","Ozone","Glendora","06-037-0016","AQS"
"05/28/1994","245","Ozone","Glendora","06-037-0016","AQS"
"05/29/1994","243","Ozone","Pasadena","06-037-2005","AQS"
"05/30/1994","166","Ozone","","06-037-6002","AQS"
"05/31/1994","87","Ozone","Reseda","06-037-1201","AQS"
"06/01/1994","187","Ozone","Glendora","06-037-0016","AQS"
"06/02/1994","224","Ozone","Glendora","06-037-0016","AQS"
"06/03/1994","201","Ozone","","06-037-6002","AQS"
"06/04/1994","221","Ozone","Glendora","06-037-0016","AQS"
"06/05/1994","129","Ozone","Glendora","06-037-0016","AQS"
"06/06/1994","90","Ozone","Reseda","06-037-1201","AQS"
"06/07/1994","154","Ozone","Glendora","06-037-0016","AQS"
"06/08/1994","218","Ozone","","06-037-6002","AQS"
"06/09/1994","241","Ozone","Glendora","06-037-0016","AQS"
"06/10/1994","241","Ozone","","06-037-6002","AQS"
"06/11/1994","216","Ozone","","06-037-6002","AQS"
"06/12/1994","218","Ozone","","06-037-6002","AQS"
"06/13/1994","206","Ozone","","06-037-6002","AQS"
"06/14/1994","133","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"06/15/1994","61","Ozone","Reseda","06-037-1201","AQS"
"06/16/1994","147","Ozone","Glendora","06-037-0016","AQS"
"06/17/1994","200","Ozone","Glendora","06-037-0016","AQS"
"06/18/1994","230","Ozone","Glendora","06-037-0016","AQS"
"06/19/1994","219","Ozone","Glendora","06-037-0016","AQS"
"06/20/1994","185","Ozone","Glendora","06-037-0016","AQS"
"06/21/1994","222","Ozone","Glendora","06-037-0016","AQS"
"06/22/1994","248","Ozone","Glendora","06-037-0016","AQS"
"06/23/1994","235","Ozone","Glendora","06-037-0016","AQS"
"06/24/1994","215","Ozone","Pasadena","06-037-2005","AQS"
"06/25/1994","269","Ozone","Glendora","06-037-0016","AQS"
"06/26/1994","255","Ozone","Pomona","06-037-1701","AQS"
"06/27/1994","260","Ozone","","06-037-6002","AQS"
"06/28/1994","246","Ozone","","06-037-6002","AQS"
"06/29/1994","292","Ozone","","06-037-6002","AQS"
"06/30/1994","204","Ozone","","06-037-6002","AQS"
"07/01/1994","201","Ozone","","06-037-6002","AQS"
"07/02/1994","221","Ozone","Glendora","06-037-0016","AQS"
"07/03/1994","201","Ozone","Glendora","06-037-0016","AQS"
"07/04/1994","126","Ozone","","06-037-6002","AQS"
"07/05/1994","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/06/1994","182","Ozone","","06-037-6002","AQS"
"07/07/1994","226","Ozone","","06-037-6002","AQS"
"07/08/1994","249","Ozone","","06-037-6002","AQS"
"07/09/1994","255","Ozone","","06-037-6002","AQS"
"07/10/1994","218","Ozone","Glendora","06-037-0016","AQS"
"07/11/1994","204","Ozone","Glendora","06-037-0016","AQS"
"07/12/1994","195","Ozone","","06-037-6002","AQS"
"07/13/1994","195","Ozone","","06-037-6002","AQS"
"07/14/1994","208","Ozone","","06-037-6002","AQS"
"07/15/1994","210","Ozone","","06-037-6002","AQS"
"07/16/1994","253","Ozone","Glendora","06-037-0016","AQS"
"07/17/1994","210","Ozone","Glendora","06-037-0016","AQS"
"07/18/1994","86","NO2","Burbank","06-037-1002","AQS"
"07/19/1994","143","Ozone","","06-037-6002","AQS"
"07/20/1994","140","Ozone","","06-037-6002","AQS"
"07/21/1994","207","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/22/1994","190","Ozone","Glendora","06-037-0016","AQS"
"07/23/1994","207","Ozone","Glendora","06-037-0016","AQS"
"07/24/1994","228","Ozone","Glendora","06-037-0016","AQS"
"07/25/1994","214","Ozone","Glendora","06-037-0016","AQS"
"07/26/1994","240","Ozone","Glendora","06-037-0016","AQS"
"07/27/1994","244","Ozone","","06-037-6002","AQS"
"07/28/1994","237","Ozone","Glendora","06-037-0016","AQS"
"07/29/1994","219","Ozone","","06-037-6002","AQS"
"07/30/1994","182","Ozone","","06-037-6002","AQS"
"07/31/1994","226","Ozone","Glendora","06-037-0016","AQS"
"08/01/1994","223","Ozone","Glendora","06-037-0016","AQS"
"08/02/1994","226","Ozone","Glendora","06-037-0016","AQS"
"08/03/1994","210","Ozone","Glendora","06-037-0016","AQS"
"08/04/1994","236","Ozone","Glendora","06-037-0016","AQS"
"08/05/1994","283","Ozone","Azusa","06-037-0002","AQS"
"08/06/1994","242","Ozone","","06-037-6002","AQS"
"08/07/1994","207","Ozone","","06-037-6002","AQS"
"08/08/1994","206","Ozone","Glendora","06-037-0016","AQS"
"08/09/1994","219","Ozone","Glendora","06-037-0016","AQS"
"08/10/1994","174","Ozone","Glendora","06-037-0016","AQS"
"08/11/1994","215","Ozone","Glendora","06-037-0016","AQS"
"08/12/1994","212","Ozone","Glendora","06-037-0016","AQS"
"08/13/1994","236","Ozone","Glendora","06-037-0016","AQS"
"08/14/1994","177","Ozone","Glendora","06-037-0016","AQS"
"08/15/1994","226","Ozone","","06-037-6002","AQS"
"08/16/1994","221","Ozone","","06-037-6002","AQS"
"08/17/1994","112","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/18/1994","64","Ozone","Glendora","06-037-0016","AQS"
"08/19/1994","119","Ozone","","06-037-6002","AQS"
"08/20/1994","212","Ozone","Glendora","06-037-0016","AQS"
"08/21/1994","159","Ozone","Glendora","06-037-0016","AQS"
"08/22/1994","115","Ozone","","06-037-6002","AQS"
"08/23/1994","209","Ozone","Glendora","06-037-0016","AQS"
"08/24/1994","217","Ozone","Glendora","06-037-0016","AQS"
"08/25/1994","220","Ozone","Glendora","06-037-0016","AQS"
"08/26/1994","182","Ozone","","06-037-6002","AQS"
"08/27/1994","203","Ozone","Glendora","06-037-0016","AQS"
"08/28/1994","223","Ozone","Pomona","06-037-1701","AQS"
"08/29/1994","201","Ozone","","06-037-6002","AQS"
"08/30/1994","206","Ozone","","06-037-6002","AQS"
"08/31/1994","201","Ozone","","06-037-6002","AQS"
"09/01/1994","205","Ozone","","06-037-6002","AQS"
"09/02/1994","208","Ozone","Glendora","06-037-0016","AQS"
"09/03/1994","230","Ozone","Glendora","06-037-0016","AQS"
"09/04/1994","235","Ozone","Glendora","06-037-0016","AQS"
"09/05/1994","224","Ozone","Glendora","06-037-0016","AQS"
"09/06/1994","117","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"09/07/1994","156","Ozone","Glendora","06-037-0016","AQS"
"09/08/1994","161","Ozone","Glendora","06-037-0016","AQS"
"09/09/1994","206","Ozone","Glendora","06-037-0016","AQS"
"09/10/1994","150","Ozone","Pasadena","06-037-2005","AQS"
"09/11/1994","140","Ozone","","06-037-6002","AQS"
"09/12/1994","51","Ozone","Reseda","06-037-1201","AQS"
"09/13/1994","58","Ozone","Reseda","06-037-1201","AQS"
"09/14/1994","103","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"09/15/1994","151","Ozone","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"09/16/1994","205","Ozone","Pasadena","06-037-2005","AQS"
"09/17/1994","219","Ozone","Glendora","06-037-0016","AQS"
"09/18/1994","187","Ozone","Glendora","06-037-0016","AQS"
"09/19/1994","129","Ozone","Glendora","06-037-0016","AQS"
"09/20/1994","187","Ozone","Glendora","06-037-0016","AQS"
"09/21/1994","177","Ozone","Glendora","06-037-0016","AQS"
"09/22/1994","108","NO2","Glendora","06-037-0016","AQS"
"09/23/1994","103","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"09/24/1994","78","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"09/25/1994","202","Ozone","Glendora","06-037-0016","AQS"
"09/26/1994","119","NO2","Glendora","06-037-0016","AQS"
"09/27/1994","115","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"09/28/1994","116","NO2","Lynwood","06-037-1301","AQS"
"09/29/1994","103","NO2","Azusa","06-037-0002","AQS"
"09/30/1994","102","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"10/01/1994","154","Ozone","","06-037-6002","AQS"
"10/02/1994","147","Ozone","Glendora","06-037-0016","AQS"
"10/03/1994","64","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"10/04/1994","49","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"10/05/1994","48","NO2","Azusa","06-037-0002","AQS"
"10/06/1994","82","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"10/07/1994","105","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"10/08/1994","102","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/09/1994","90","Ozone","Hawthorne","06-037-5001","AQS"
"10/10/1994","107","NO2","Burbank","06-037-1002","AQS"
"10/11/1994","109","NO2","West Los Angeles","06-037-0113","AQS"
"10/12/1994","107","NO2","","06-037-1601","AQS"
"10/13/1994","57","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"10/14/1994","58","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"10/15/1994","64","PM10","Lancaster-Ponderosa St.","06-037-9002","AQS"
"10/16/1994","58","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/17/1994","88","NO2","Burbank","06-037-1002","AQS"
"10/18/1994","104","NO2","Long Beach (North)","06-037-4002","AQS"
"10/19/1994","104","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/20/1994","106","NO2","Lynwood","06-037-1301","AQS"
"10/21/1994","111","NO2","Lynwood","06-037-1301","AQS"
"10/22/1994","114","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/23/1994","133","Ozone","","06-037-6002","AQS"
"10/24/1994","105","NO2","Burbank","06-037-1002","AQS"
"10/25/1994","78","NO2","Burbank","06-037-1002","AQS"
"10/26/1994","104","NO2","Glendora","06-037-0016","AQS"
"10/27/1994","120","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/28/1994","106","NO2","Glendora","06-037-0016","AQS"
"10/29/1994","90","Ozone","Hawthorne","06-037-5001","AQS"
"10/30/1994","187","Ozone","Azusa","06-037-0002","AQS"
"10/31/1994","118","NO2","Hawthorne","06-037-5001","AQS"
"11/01/1994","121","CO","Lynwood","06-037-1301","AQS"
"11/02/1994","57","PM10","Lancaster-Ponderosa St.","06-037-9002","AQS"
"11/03/1994","57","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"11/04/1994","72","NO2","Hawthorne","06-037-5001","AQS"
"11/05/1994","94","NO2","Hawthorne","06-037-5001","AQS"
"11/06/1994","136","CO","Lynwood","06-037-1301","AQS"
"11/07/1994","105","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"11/08/1994","56","CO","Lynwood","06-037-1301","AQS"
"11/09/1994","102","NO2","Hawthorne","06-037-5001","AQS"
"11/10/1994","67","CO","Lynwood","06-037-1301","AQS"
"11/11/1994","73","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"11/12/1994","70","CO","Lynwood","06-037-1301","AQS"
"11/13/1994","77","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"11/14/1994","85","CO","Lynwood","06-037-1301","AQS"
"11/15/1994","89","NO2","Pomona","06-037-1701","AQS"
"11/16/1994","54","NO2","Lynwood","06-037-1301","AQS"
"11/17/1994","68","NO2","Hawthorne","06-037-5001","AQS"
"11/18/1994","46","NO2","Lynwood","06-037-1301","AQS"
"11/19/1994","83","NO2","Long Beach (North)","06-037-4002","AQS"
"11/20/1994","84","CO","Lynwood","06-037-1301","AQS"
"11/21/1994","111","CO","Lynwood","06-037-1301","AQS"
"11/22/1994","107","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"11/23/1994","77","CO","Lynwood","06-037-1301","AQS"
"11/24/1994","105","NO2","Long Beach (North)","06-037-4002","AQS"
"11/25/1994","74","CO","Lynwood","06-037-1301","AQS"
"11/26/1994","50","CO","Lynwood","06-037-1301","AQS"
"11/27/1994","72","CO","Lynwood","06-037-1301","AQS"
"11/28/1994","102","NO2","Lynwood","06-037-1301","AQS"
"11/29/1994","116","CO","Lynwood","06-037-1301","AQS"
"11/30/1994","125","CO","Lynwood","06-037-1301","AQS"
"12/01/1994","102","NO2","West Los Angeles","06-037-0113","AQS"
"12/02/1994","106","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/03/1994","106","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/04/1994","94","NO2","Burbank","06-037-1002","AQS"
"12/05/1994","95","NO2","Lynwood","06-037-1301","AQS"
"12/06/1994","61","NO2","SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE","06-037-0206","AQS"
"12/07/1994","56","NO2","Lynwood","06-037-1301","AQS"
"12/08/1994","86","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/09/1994","121","CO","Lynwood","06-037-1301","AQS"
"12/10/1994","115","CO","Lynwood","06-037-1301","AQS"
"12/11/1994","89","CO","Lynwood","06-037-1301","AQS"
"12/12/1994","87","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
