"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/16/2007","156","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/17/2007","140","Ozone","Santa Clarita","06-037-6012","AQS"
"08/18/2007","115","Ozone","Glendora","06-037-0016","AQS"
"08/19/2007","177","Ozone","Burbank","06-037-1002","AQS"
"08/20/2007","115","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/21/2007","174","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/22/2007","150","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/23/2007","80","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/24/2007","119","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/25/2007","105","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/26/2007","71","Ozone","Santa Clarita","06-037-6012","AQS"
"08/27/2007","61","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/28/2007","84","Ozone","Santa Clarita","06-037-6012","AQS"
"08/29/2007","80","Ozone","Santa Clarita","06-037-6012","AQS"
"08/30/2007","143","Ozone","Reseda","06-037-1201","AQS"
"08/31/2007","151","Ozone","Reseda","06-037-1201","AQS"
"09/01/2007","201","Ozone","Glendora","06-037-0016","AQS"
"09/02/2007","192","Ozone","Los Angeles-North Main Street","06-037-1103","AQS"
"09/03/2007","212","Ozone","Glendora","06-037-0016","AQS"
"09/04/2007","80","Ozone","Glendora","06-037-0016","AQS"
"09/05/2007","93","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"09/06/2007","84","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"09/07/2007","54","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"09/08/2007","80","Ozone","Santa Clarita","06-037-6012","AQS"
"09/09/2007","71","Ozone","Pomona","06-037-1701","AQS"
"09/10/2007","49","NO2","Glendora","06-037-0016","AQS"
"09/11/2007","82","NO2","Azusa","06-037-0002","AQS"
"09/12/2007","94","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"09/13/2007","64","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"09/14/2007","55","PM2.5","Azusa","06-037-0002","AQS"
"09/15/2007","87","Ozone","Reseda","06-037-1201","AQS"
"09/16/2007","93","Ozone","Azusa","06-037-0002","AQS"
"09/17/2007","49","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"09/18/2007","90","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"09/19/2007","55","PM2.5","Azusa","06-037-0002","AQS"
"09/20/2007","35","Ozone","Santa Clarita","06-037-6012","AQS"
"09/21/2007","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"09/22/2007","35","Ozone","West Los Angeles","06-037-0113","AQS"
"09/23/2007","44","Ozone","Azusa","06-037-0002","AQS"
"09/24/2007","52","NO2","Pomona","06-037-1701","AQS"
"09/25/2007","74","Ozone","Santa Clarita","06-037-6012","AQS"
"09/26/2007","90","Ozone","Reseda","06-037-1201","AQS"
"09/27/2007","86","NO2","Pico Rivera #2","06-037-1602","AQS"
"09/28/2007","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"09/29/2007","50","Ozone","Reseda","06-037-1201","AQS"
"09/30/2007","58","Ozone","Burbank","06-037-1002","AQS"
"10/01/2007","64","NO2","Azusa","06-037-0002","AQS"
"10/02/2007","68","NO2","Azusa","06-037-0002","AQS"
"10/03/2007","93","NO2","Lynwood","06-037-1301","AQS"
"10/04/2007","56","NO2","Azusa","06-037-0002","AQS"
"10/05/2007","37","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/06/2007","44","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/07/2007","55","NO2","Pomona","06-037-1701","AQS"
"10/08/2007","60","NO2","Azusa","06-037-0002","AQS"
"10/09/2007","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"10/10/2007","43","NO2","Burbank","06-037-1002","AQS"
"10/11/2007","49","PM2.5","Azusa","06-037-0002","AQS"
"10/12/2007","43","PM2.5","Azusa","06-037-0002","AQS"
"10/13/2007","39","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"10/14/2007","56","PM2.5","Azusa","06-037-0002","AQS"
"10/15/2007","122","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"10/16/2007","70","PM2.5","Azusa","06-037-0002","AQS"
"10/17/2007","54","PM10","Lancaster-Division Street","06-037-9033","AQS"
"10/18/2007","66","NO2","Pomona","06-037-1701","AQS"
"10/19/2007","79","NO2","Long Beach (North)","06-037-4002","AQS"
"10/20/2007","66","PM10","Lancaster-Division Street","06-037-9033","AQS"
"10/21/2007","139","PM10","Long Beach (North)","06-037-4002","AQS"
"10/22/2007","94","PM2.5","Long Beach (South)","06-037-4004","AQS"
"10/23/2007","88","PM2.5","Long Beach (South)","06-037-4004","AQS"
"10/24/2007","94","PM2.5","Long Beach (South)","06-037-4004","AQS"
"10/25/2007","102","NO2","Glendora","06-037-0016","AQS"
"10/26/2007","152","PM2.5","Azusa","06-037-0002","AQS"
"10/27/2007","102","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"10/28/2007","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"10/29/2007","66","NO2","Pomona","06-037-1701","AQS"
"10/30/2007","62","PM2.5","Pasadena","06-037-2005","AQS"
"10/31/2007","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/01/2007","98","PM2.5","Azusa","06-037-0002","AQS"
"11/02/2007","146","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/03/2007","129","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/04/2007","100","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/05/2007","122","PM2.5","Azusa","06-037-0002","AQS"
"11/06/2007","98","PM2.5","Azusa","06-037-0002","AQS"
"11/07/2007","119","PM2.5","Azusa","06-037-0002","AQS"
"11/08/2007","147","PM2.5","Azusa","06-037-0002","AQS"
"11/09/2007","95","PM2.5","Azusa","06-037-0002","AQS"
"11/10/2007","53","PM2.5","Azusa","06-037-0002","AQS"
"11/11/2007","74","PM2.5","Burbank","06-037-1002","AQS"
"11/12/2007","81","PM2.5","Long Beach (South)","06-037-4004","AQS"
"11/13/2007","58","NO2","Pomona","06-037-1701","AQS"
"11/14/2007","106","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/15/2007","81","NO2","Long Beach (North)","06-037-4002","AQS"
"11/16/2007","115","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/17/2007","142","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/18/2007","155","PM2.5","Azusa","06-037-0002","AQS"
"11/19/2007","165","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/20/2007","157","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/21/2007","152","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/22/2007","118","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/23/2007","88","PM2.5","Lynwood","06-037-1301","AQS"
"11/24/2007","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/25/2007","60","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/26/2007","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/27/2007","99","NO2","Pico Rivera #2","06-037-1602","AQS"
"11/28/2007","81","NO2","Pico Rivera #2","06-037-1602","AQS"
"11/29/2007","81","PM2.5","Burbank","06-037-1002","AQS"
"11/30/2007","78","NO2","Pico Rivera #2","06-037-1602","AQS"
"12/01/2007","50","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"12/02/2007","66","PM2.5","Reseda","06-037-1201","AQS"
"12/03/2007","58","NO2","LAX Hastings","06-037-5005","AQS"
"12/04/2007","83","NO2","LAX Hastings","06-037-5005","AQS"
"12/05/2007","79","NO2","Santa Clarita","06-037-6012","AQS"
"12/06/2007","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"12/07/2007","37","Ozone","LAX Hastings","06-037-5005","AQS"
"12/08/2007","45","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"12/09/2007","39","NO2","Lynwood","06-037-1301","AQS"
"12/10/2007","52","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/11/2007","53","NO2","Pomona","06-037-1701","AQS"
"12/12/2007","50","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/13/2007","66","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/14/2007","108","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"12/15/2007","95","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/16/2007","73","PM2.5","Long Beach (South)","06-037-4004","AQS"
"12/17/2007","75","PM2.5","Reseda","06-037-1201","AQS"
"12/18/2007","60","PM2.5","Azusa","06-037-0002","AQS"
"12/19/2007","34","NO2","Lynwood","06-037-1301","AQS"
"12/20/2007","53","PM2.5","Pico Rivera #2","06-037-1602","AQS"
"12/21/2007","44","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/22/2007","66","PM2.5","Long Beach (South)","06-037-4004","AQS"
"12/23/2007","60","PM2.5","Lynwood","06-037-1301","AQS"
"12/24/2007","61","NO2","Pomona","06-037-1701","AQS"
"12/25/2007","58","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/26/2007","61","PM10","Lancaster-Division Street","06-037-9033","AQS"
"12/27/2007","42","NO2","Lynwood","06-037-1301","AQS"
"12/28/2007","53","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/29/2007","81","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/30/2007","114","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/31/2007","72","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/01/2008","137","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/02/2008","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/03/2008","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/04/2008","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/05/2008","52","PM2.5","Burbank","06-037-1002","AQS"
"01/06/2008","36","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"01/07/2008","45","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/08/2008","91","PM2.5","Burbank","06-037-1002","AQS"
"01/09/2008","100","PM2.5","Burbank","06-037-1002","AQS"
"01/10/2008","126","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/11/2008","127","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/12/2008","109","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/13/2008","74","PM2.5","Lynwood","06-037-1301","AQS"
"01/14/2008","81","NO2","Lynwood","06-037-1301","AQS"
"01/15/2008","73","PM2.5","Burbank","06-037-1002","AQS"
"01/16/2008","105","PM2.5","Burbank","06-037-1002","AQS"
"01/17/2008","55","NO2","Lynwood","06-037-1301","AQS"
"01/18/2008","66","PM2.5","Burbank","06-037-1002","AQS"
"01/19/2008","69","PM2.5","Burbank","06-037-1002","AQS"
"01/20/2008","71","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/21/2008","46","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/22/2008","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/23/2008","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/24/2008","44","PM2.5","Burbank","06-037-1002","AQS"
"01/25/2008","57","PM2.5","Burbank","06-037-1002","AQS"
"01/26/2008","55","PM2.5","Burbank","06-037-1002","AQS"
"01/27/2008","44","Ozone","Santa Clarita","06-037-6012","AQS"
"01/28/2008","40","NO2","Pico Rivera #2","06-037-1602","AQS"
"01/29/2008","58","PM2.5","Burbank","06-037-1002","AQS"
"01/30/2008","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/31/2008","58","NO2","Pico Rivera #2","06-037-1602","AQS"
"02/01/2008","65","PM2.5","Burbank","06-037-1002","AQS"
"02/02/2008","60","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/03/2008","42","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/04/2008","40","NO2","Pomona","06-037-1701","AQS"
"02/05/2008","54","NO2","Burbank","06-037-1002","AQS"
"02/06/2008","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/07/2008","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/08/2008","106","SO2","Long Beach (North)","06-037-4002","AQS"
"02/09/2008","71","PM2.5","Long Beach (South)","06-037-4004","AQS"
"02/10/2008","82","PM2.5","Long Beach (South)","06-037-4004","AQS"
"02/11/2008","91","NO2","Azusa","06-037-0002","AQS"
"02/12/2008","94","PM2.5","Lynwood","06-037-1301","AQS"
"02/13/2008","94","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/14/2008","60","PM2.5","Long Beach (South)","06-037-4004","AQS"
"02/15/2008","49","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/16/2008","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/17/2008","92","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/18/2008","103","PM2.5","Azusa","06-037-0002","AQS"
"02/19/2008","86","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/20/2008","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/21/2008","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/22/2008","45","NO2","Pico Rivera #2","06-037-1602","AQS"
"02/23/2008","48","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/24/2008","55","PM2.5","Burbank","06-037-1002","AQS"
"02/25/2008","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/26/2008","70","NO2","Pico Rivera #2","06-037-1602","AQS"
"02/27/2008","57","NO2","Pomona","06-037-1701","AQS"
"02/28/2008","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/29/2008","93","PM2.5","Burbank","06-037-1002","AQS"
"03/01/2008","84","PM2.5","Burbank","06-037-1002","AQS"
"03/02/2008","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/03/2008","57","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/04/2008","63","PM2.5","Burbank","06-037-1002","AQS"
"03/05/2008","84","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/06/2008","72","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/07/2008","77","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/08/2008","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/09/2008","77","Ozone","Glendora","06-037-0016","AQS"
"03/10/2008","74","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/11/2008","80","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/12/2008","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/13/2008","89","PM2.5","Burbank","06-037-1002","AQS"
"03/14/2008","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/15/2008","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/16/2008","46","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/17/2008","55","NO2","Lynwood","06-037-1301","AQS"
"03/18/2008","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/19/2008","92","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/20/2008","99","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/21/2008","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/22/2008","78","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/23/2008","76","NO2","Pico Rivera #2","06-037-1602","AQS"
"03/24/2008","68","NO2","Pomona","06-037-1701","AQS"
"03/25/2008","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/26/2008","95","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/27/2008","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/28/2008","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/29/2008","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/30/2008","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/31/2008","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/01/2008","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/02/2008","67","PM2.5","Burbank","06-037-1002","AQS"
"04/03/2008","44","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/04/2008","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/05/2008","81","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/06/2008","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/07/2008","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/08/2008","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/09/2008","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/10/2008","71","Ozone","Santa Clarita","06-037-6012","AQS"
"04/11/2008","80","Ozone","West Los Angeles","06-037-0113","AQS"
"04/12/2008","87","Ozone","West Los Angeles","06-037-0113","AQS"
"04/13/2008","93","Ozone","Burbank","06-037-1002","AQS"
"04/14/2008","87","Ozone","Santa Clarita","06-037-6012","AQS"
"04/15/2008","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/16/2008","80","Ozone","Santa Clarita","06-037-6012","AQS"
"04/17/2008","90","Ozone","West Los Angeles","06-037-0113","AQS"
"04/18/2008","108","Ozone","Santa Clarita","06-037-6012","AQS"
"04/19/2008","77","Ozone","Glendora","06-037-0016","AQS"
"04/20/2008","90","Ozone","Glendora","06-037-0016","AQS"
"04/21/2008","97","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"04/22/2008","108","Ozone","Santa Clarita","06-037-6012","AQS"
"04/23/2008","64","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"04/24/2008","77","Ozone","Santa Clarita","06-037-6012","AQS"
"04/25/2008","93","Ozone","Santa Clarita","06-037-6012","AQS"
"04/26/2008","108","Ozone","Azusa","06-037-0002","AQS"
"04/27/2008","122","Ozone","Azusa","06-037-0002","AQS"
"04/28/2008","140","Ozone","West Los Angeles","06-037-0113","AQS"
"04/29/2008","122","Ozone","Santa Clarita","06-037-6012","AQS"
"04/30/2008","84","Ozone","Santa Clarita","06-037-6012","AQS"
"05/01/2008","80","Ozone","Santa Clarita","06-037-6012","AQS"
"05/02/2008","129","Ozone","Santa Clarita","06-037-6012","AQS"
"05/03/2008","143","Ozone","Santa Clarita","06-037-6012","AQS"
"05/04/2008","108","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/05/2008","67","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/06/2008","72","PM2.5","Burbank","06-037-1002","AQS"
"05/07/2008","62","PM2.5","Burbank","06-037-1002","AQS"
"05/08/2008","77","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/09/2008","79","PM2.5","Burbank","06-037-1002","AQS"
"05/10/2008","101","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/11/2008","133","Ozone","Santa Clarita","06-037-6012","AQS"
"05/12/2008","76","PM2.5","Lancaster-Division Street","06-037-9033","AQS"
"05/13/2008","90","Ozone","Santa Clarita","06-037-6012","AQS"
"05/14/2008","115","Ozone","Santa Clarita","06-037-6012","AQS"
"05/15/2008","82","NO2","Pico Rivera #2","06-037-1602","AQS"
"05/16/2008","84","Ozone","Pomona","06-037-1701","AQS"
"05/17/2008","164","Ozone","Glendora","06-037-0016","AQS"
"05/18/2008","214","Ozone","Glendora","06-037-0016","AQS"
"05/19/2008","187","Ozone","Santa Clarita","06-037-6012","AQS"
"05/20/2008","129","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/21/2008","99","PM10","Lancaster-Division Street","06-037-9033","AQS"
"05/22/2008","70","PM2.5","Burbank","06-037-1002","AQS"
"05/23/2008","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"05/24/2008","47","Ozone","Glendora","06-037-0016","AQS"
"05/25/2008","51","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/26/2008","45","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/27/2008","50","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/28/2008","46","Ozone","Santa Clarita","06-037-6012","AQS"
"05/29/2008","58","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/30/2008","97","PM2.5","Burbank","06-037-1002","AQS"
"05/31/2008","93","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/01/2008","147","Ozone","Santa Clarita","06-037-6012","AQS"
"06/02/2008","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"06/03/2008","83","PM2.5","Burbank","06-037-1002","AQS"
"06/04/2008","87","Ozone","Santa Clarita","06-037-6012","AQS"
"06/05/2008","100","Ozone","Santa Clarita","06-037-6012","AQS"
"06/06/2008","154","Ozone","Santa Clarita","06-037-6012","AQS"
"06/07/2008","147","Ozone","Santa Clarita","06-037-6012","AQS"
"06/08/2008","174","Ozone","Santa Clarita","06-037-6012","AQS"
"06/09/2008","190","Ozone","Santa Clarita","06-037-6012","AQS"
"06/10/2008","115","Ozone","Santa Clarita","06-037-6012","AQS"
"06/11/2008","115","Ozone","Santa Clarita","06-037-6012","AQS"
"06/12/2008","136","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/13/2008","151","Ozone","Santa Clarita","06-037-6012","AQS"
"06/14/2008","187","Ozone","Santa Clarita","06-037-6012","AQS"
"06/15/2008","214","Ozone","Glendora","06-037-0016","AQS"
"06/16/2008","185","Ozone","Santa Clarita","06-037-6012","AQS"
"06/17/2008","174","Ozone","Glendora","06-037-0016","AQS"
"06/18/2008","187","Ozone","Pomona","06-037-1701","AQS"
"06/19/2008","195","Ozone","Glendora","06-037-0016","AQS"
"06/20/2008","205","Ozone","Glendora","06-037-0016","AQS"
"06/21/2008","213","Ozone","Glendora","06-037-0016","AQS"
"06/22/2008","206","Ozone","Glendora","06-037-0016","AQS"
"06/23/2008","192","Ozone","Santa Clarita","06-037-6012","AQS"
"06/24/2008","174","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/25/2008","172","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/26/2008","112","Ozone","Santa Clarita","06-037-6012","AQS"
"06/27/2008","151","Ozone","Santa Clarita","06-037-6012","AQS"
"06/28/2008","166","Ozone","Glendora","06-037-0016","AQS"
"06/29/2008","154","Ozone","Glendora","06-037-0016","AQS"
"06/30/2008","93","Ozone","Glendora","06-037-0016","AQS"
"07/01/2008","112","Ozone","Santa Clarita","06-037-6012","AQS"
"07/02/2008","190","Ozone","Santa Clarita","06-037-6012","AQS"
"07/03/2008","203","Ozone","Santa Clarita","06-037-6012","AQS"
"07/04/2008","207","Ozone","Glendora","06-037-0016","AQS"
"07/05/2008","197","Ozone","Glendora","06-037-0016","AQS"
"07/06/2008","185","Ozone","Glendora","06-037-0016","AQS"
"07/07/2008","166","Ozone","Reseda","06-037-1201","AQS"
"07/08/2008","192","Ozone","Santa Clarita","06-037-6012","AQS"
"07/09/2008","174","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/10/2008","164","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/11/2008","81","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"07/12/2008","101","Ozone","Glendora","06-037-0016","AQS"
"07/13/2008","100","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/14/2008","100","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/15/2008","122","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/16/2008","140","Ozone","Santa Clarita","06-037-6012","AQS"
"07/17/2008","179","Ozone","Santa Clarita","06-037-6012","AQS"
"07/18/2008","187","Ozone","Santa Clarita","06-037-6012","AQS"
"07/19/2008","159","Ozone","Santa Clarita","06-037-6012","AQS"
"07/20/2008","108","Ozone","Santa Clarita","06-037-6012","AQS"
"07/21/2008","87","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/22/2008","101","Ozone","Glendora","06-037-0016","AQS"
"07/23/2008","115","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/24/2008","192","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/25/2008","161","Ozone","Santa Clarita","06-037-6012","AQS"
"07/26/2008","122","Ozone","Santa Clarita","06-037-6012","AQS"
"07/27/2008","112","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/28/2008","100","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/29/2008","115","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/30/2008","150","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/31/2008","177","Ozone","Santa Clarita","06-037-6012","AQS"
"08/01/2008","192","Ozone","Santa Clarita","06-037-6012","AQS"
"08/02/2008","227","Ozone","Santa Clarita","06-037-6012","AQS"
"08/03/2008","177","Ozone","Santa Clarita","06-037-6012","AQS"
"08/04/2008","84","Ozone","Santa Clarita","06-037-6012","AQS"
"08/05/2008","100","Ozone","Santa Clarita","06-037-6012","AQS"
"08/06/2008","71","Ozone","Santa Clarita","06-037-6012","AQS"
"08/07/2008","80","Ozone","Glendora","06-037-0016","AQS"
"08/08/2008","55","PM2.5","Azusa","06-037-0002","AQS"
"08/09/2008","67","Ozone","Pomona","06-037-1701","AQS"
"08/10/2008","119","Ozone","Glendora","06-037-0016","AQS"
"08/11/2008","119","Ozone","Santa Clarita","06-037-6012","AQS"
"08/12/2008","177","Ozone","Santa Clarita","06-037-6012","AQS"
"08/13/2008","169","Ozone","Reseda","06-037-1201","AQS"
"08/14/2008","190","Ozone","Santa Clarita","06-037-6012","AQS"
"08/15/2008","174","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/16/2008","147","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/17/2008","133","Ozone","Glendora","06-037-0016","AQS"
"08/18/2008","74","Ozone","Santa Clarita","06-037-6012","AQS"
"08/19/2008","60","PM2.5","Glendora","06-037-0016","AQS"
"08/20/2008","112","Ozone","Santa Clarita","06-037-6012","AQS"
"08/21/2008","140","Ozone","Santa Clarita","06-037-6012","AQS"
"08/22/2008","101","Ozone","Santa Clarita","06-037-6012","AQS"
"08/23/2008","126","Ozone","Glendora","06-037-0016","AQS"
"08/24/2008","200","Ozone","Glendora","06-037-0016","AQS"
"08/25/2008","151","Ozone","Santa Clarita","06-037-6012","AQS"
"08/26/2008","90","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/27/2008","136","Ozone","Santa Clarita","06-037-6012","AQS"
"08/28/2008","150","Ozone","Santa Clarita","06-037-6012","AQS"
"08/29/2008","101","Ozone","Santa Clarita","06-037-6012","AQS"
"08/30/2008","143","Ozone","Santa Clarita","06-037-6012","AQS"
"08/31/2008","58","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"09/01/2008","87","Ozone","Santa Clarita","06-037-6012","AQS"
"09/02/2008","84","Ozone","Glendora","06-037-0016","AQS"
"09/03/2008","87","Ozone","Santa Clarita","06-037-6012","AQS"
"09/04/2008","80","Ozone","Glendora","06-037-0016","AQS"
"09/05/2008","105","Ozone","Santa Clarita","06-037-6012","AQS"
"09/06/2008","172","Ozone","Santa Clarita","06-037-6012","AQS"
"09/07/2008","195","Ozone","Santa Clarita","06-037-6012","AQS"
